20458.4
4146.4
3580.42
3001.74
2674.9
2128.41
1927.05
1772.95
1602.36
1483.68
1365.27
1172.38
1126.96
1100.38
1058.62
971.035
912.954
803.399
738.449
717.243
681.244
660.789
626.309
579.637
570.606
561.234
523.079
506.289
481.538
467.808
462.627
428.68
411.898
402.839
397.258
374.623
366.684
364.808
336.427
329.568
309.067
306.387
296.302
289.938
282.752
278.595
275.061
271.389
264.169
256.217
253.127
248.733
244.007
240.643
238.231
234.881
228.527
225.102
220.042
218.295
217.272
210.88
207.088
202.704
201.755
196.351
193.269
191.211
190.281
187.328
186.043
183.009
175.826
174.328
169.65
168.423
165.635
160.247
158.965
156.289
153.24
149.223
148.005
145.803
142.282
140.005
136.138
135.232
132.278
128.442
127.204
123.503
122.631
120.057
119.257
116.24
115.139
110.714
108.971
108.26
106.822
104.944
103.679
102.585
100.387
97.0284
96.0879
94.0288
92.6454
92.1847
87.0885
86.2271
85.4754
84.6304
82.5079
81.2706
79.3424
76.9159
75.0176
73.9005
73.3067
71.9795
71.5937
70.6089
67.8571
66.8853
64.3412
63.4052
62.1639
61.6407
60.6036
59.1523
58.3187
56.3493
56.1388
54.8843
53.5827
53.2671
51.798
51.0594
50.3593
49.6339
48.2777
47.3196
46.269
45.0834
43.8702
43.0413
42.0333
41.8952
41.6057
41.057
39.4229
38.8416
38.4333
37.2608
36.525
35.0028
34.7286
34.2666
33.3754
32.1197
31.8113
30.9642
30.2622
30.017
29.526
28.7299
27.7826
27.4964
26.7379
25.5971
24.9222
24.431
24.1551
23.8582
23.2427
22.432
21.8997
21.6617
21.4475
20.6152
19.9978
19.8177
18.9281
18.4619
17.9519
17.6585
17.1929
17.0612
16.86
16.2547
15.6149
15.5262
15.0649
15.0396
14.5434
14.4562
13.7706
13.6056
13.3528
12.9224
12.5287
12.2468
11.9082
11.4349
11.2167
10.9632
10.6655
10.3072
10.1596
10.0123
9.78803
9.30421
8.90553
8.64265
8.30772
8.12213
7.96956
7.74678
7.56887
7.43477
6.88416
6.8305
6.68734
6.49668
6.40422
6.02004
5.92917
5.56448
5.47343
5.07164
4.86327
4.7254
4.58187
4.30606
4.03593
3.73359
3.42669
3.31355
3.18158
2.93599
2.73974
2.51819
2.45612
2.27666
2.09477
1.85362
1.53082
1.25302
1.03215
0.976292
0.701205
0.620835
0.206362
0.065329
