4.39956e+06,1.16426e+06,713194,194665,95846.3,142517,43249.3,99307.4,55523.5,45949.3,99702.1,100133,54041.7,105312,87220.7,33617.3,54414.4,24342.2,30139.7,28152.2,6376.55,20500.8,12856.9,28382,22378.1,20783,17720.7,22280.4,17556.5,18343.1,13855.1,13631,16436,11859.9,7181.9,8939.17,8627.62,8479.91,7754.73,10141.6,9019.46,11276.7,8612.49,4332.96,8466.46,8131.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8131.81,8466.46,4332.96,8612.49,11276.7,9019.46,10141.6,7754.73,8479.91,8627.62,8939.17,7181.9,11859.9,16436,13631,13855.1,18343.1,17556.5,22280.4,17720.7,20783,22378.1,28382,12856.9,20500.8,6376.55,28152.2,30139.7,24342.2,54414.4,33617.3,87220.7,105312,54041.7,100133,99702.1,45949.3,55523.5,99307.4,43249.3,142517,95846.3,194665,713194,1.16426e+06
1.09738e+06,546112,396291,153926,174349,70319.2,52774.6,135435,99396,78452.8,49762.3,34806.2,27556.4,44806.6,2267.48,38366.3,17771.8,27205.7,19066.3,23099.5,17663.4,21106.2,22584,6036.9,20950.7,25920.6,34866.8,13481.4,25129.1,19188.7,21083.5,2353.02,11947.3,1821.4,15177.5,2259.23,10866,13932,7908.11,9409.03,7882.21,17683.2,3335.26,15036.8,10107.6,14946.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3259.07,4747.17,3711.89,9153.5,2514.94,16914.2,1599.15,12921.2,18974.3,15866.8,9876.47,10155.8,20861.3,10717.4,14712.3,15236.2,30580.6,8896.64,11180.9,25317.7,14648.8,11772.7,22517.2,11933.6,34891.9,34822.1,34616.1,39128.2,28636.2,42236.3,28762.2,59672.4,50931.2,90492.3,100240,153872,130000,90619.7,105795,43196.8,72964.4,115613,102271,145053,464829
327811,134253,77801,116807,82835.2,101250,33700.9,61483.9,41249.9,60443.3,102336,37297.9,46871.1,12504.7,47265.5,37556.9,29506.9,21946.3,21573.8,16737.7,645.817,10482.3,8171.74,12005.6,12372.9,12147.9,2958.39,9067.37,23043.7,15382.7,6185.35,11101,17040.4,8770.75,9361.96,5107.23,9189.84,11147.2,2961.64,10443.3,17054.7,8351.99,5307.72,13509.6,13427.3,13321.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10449.5,6833.87,9580.47,12825.3,8462.81,3045.48,17199.4,9080.72,6732.9,3275.02,9566.13,11025.6,4337.85,6339.41,9291.18,4091.12,14348.1,9534.37,5124.75,17716.3,27432.3,25337.4,25872.1,41411.5,30533,39555.9,67580.2,71308.5,21684.1,46151.3,71198.7,56080.6,32772.6,127200,94309.7,48247.5,134396,89963.3,79011.4,108461,86547.5,145737,244187,308402,287739
137660,102029,128828,116316,75455.8,69645,48844.2,49593.9,42473,31216.2,26902.6,26657,20557.1,30774.8,52546.2,9976.71,30617.5,27854.8,34102.1,17304.6,19200,3649.28,20238.4,16081.3,1635.86,25510.6,10726.5,9449.23,13930.3,4252.07,8757.17,22193.6,14911.3,6908.11,5058.24,10194.6,10027.6,2061.75,8147.19,13033.2,4987.57,4927.58,14466.4,14861.8,5270.48,7494.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10105.9,3827.85,4774.86,4189.95,2200.38,10713.3,11095.9,5323.4,9535.73,11688.7,1960.03,12252.3,16038.6,13057.4,21709,26694.9,18688.3,9828.55,15966.7,29401.1,23039.9,26966.2,42635.3,53173.6,66920.1,34288.8,45436.2,82201.1,59251.5,36675.8,38823.6,64845.6,89344,65505.2,64920.3,153072,79408.2,89389.4,54993.1,113087,164051,226847,265472,117703,155614
75340,56961.2,65498.5,15884.2,82097,47474.4,23329.4,59491.4,44284.3,33275.2,27296.5,54902.2,24380,20453.4,2758.75,6066.25,18690.7,57269.5,28374.4,23594.2,39288.4,36621.2,22229.2,14536.9,4609.73,19438.3,8181.08,4912.94,14170.5,8309.38,8465.5,11764.5,7280.97,9915.19,12193.3,6702,9916.89,6118.9,2365.9,14564,7279.81,4366.71,11728.7,2139.79,4327.29,8991.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7679.88,8392.16,9056.69,16992.3,10245.6,12331.4,9094.38,9315.94,8207.07,6574.44,15137.5,8681.34,13112.3,16873.8,23451.7,24120.8,25509.6,28510.2,31118,37559.9,24739.2,45914.2,41484.8,54017.6,55545.1,30210.1,32132.7,23996.8,43077,17248.1,54593.8,41321.6,38088,86820.3,49244.6,72279.6,25882.2,40706.7,147376,156365,115088,127492,248018,267069,259072
68508.4,84726.8,27665.6,37808.6,45961.8,57788.5,25957.5,40529.8,50427.2,14217,52587.2,21243.7,26197.4,11668.7,27616.6,45556.7,17170.8,7087.66,22818.9,24609.1,24497.5,34411.6,21780.1,32849.9,19208.9,7929.7,9438.2,8919.88,13601.4,12773.6,5524.76,17274.4,7817.42,4613.58,12883.5,5739.49,10467.6,3878.9,10142.5,8117.75,5845.65,1778.03,12125.9,4249.45,1934.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8592.23,16863.6,12641.3,16029.6,13927.7,13717.9,19977.9,9854.83,17941.2,21260.3,22573.4,13367.1,16737.1,25680,14683.7,17475.3,5574.61,11199.5,9147.73,16600.1,16898.2,23529.1,16972.4,17035.5,33779.4,26665,16774.7,26564.5,45596.7,34566.1,52838.5,71717.2,27624.7,10542.9,27300,91417,102651,128814,137595,131591,182168,57615.1,79138.5,107334
121152,53620.4,107705,58510.9,95730.4,29817,32666.8,69320.6,25851.5,34558.3,37457.7,35365,39843.2,32877.1,36998.6,28153.3,14858.3,29766.2,30340.1,8437.93,6600.5,8675.15,13294.9,14076.1,23389.5,10178.8,22933.3,8787.63,4277.33,4226.02,5912.52,3614.21,13279.5,9789.89,7700.43,8763.56,6443.27,10970.9,8716.65,11113.5,3834.29,6361.59,5346.7,3793.27,5999.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15331.7,18416.4,13433.2,13036.1,12914.4,18330.4,2139.19,6992.36,7151.18,12028,444.235,7245.99,13988.7,2197.64,5144.51,1375.69,3072.93,13379.7,14816.4,8555.2,7604.63,21943.8,21830.4,18668.4,19398.5,26603.1,18249.4,49197.1,52187,41974,28688.8,34264.8,26793.4,93177.8,75027.3,43764.1,74136.6,93199,69832.2,36128.9,119976,143144,112334,79492
80180.3,84643.4,8899.19,80875.7,41178.6,45908,32167,23571,30025.9,10628.5,43467.9,41253.9,14989.4,30316.2,25475.2,12626,25320.1,20126.1,26981.7,14899.4,10083.2,20933.8,16693.8,17993.4,10434.9,11367.1,20905.6,15087.2,6596.07,12758.6,3241.69,8084.81,13549.3,7209.5,5056.89,12076.3,8981.95,5841.92,7276.69,8742.48,5045.59,5748.63,2826.05,418.709,6872.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16308.5,14245.1,12050.3,10442.7,9465.1,7934.1,2381.64,8633.1,4629.84,9014.55,6671.69,4439.96,4555.75,9359.47,7586.87,8178.42,12356.7,15384.6,14625.5,26052.2,15817.3,15135.8,23857.4,14420.3,13176.3,31777.6,4509.54,12797.8,24424.6,44997.9,68493.8,76921.9,57202.9,15579.6,69353.7,39577.4,52084.5,38977,12238.8,47876.5,23454.4,110227,92711.9,25581
147934,48905.9,115216,12919.1,25885.6,33772.2,18042.3,54331,64579,38985.5,49376.1,9751.78,8005.62,32458.9,7260.94,49718.5,6487.09,22031.7,9793.57,13605.3,5397.2,23291.9,6481.14,18622.7,2855.1,13616.3,10832.9,14321.4,11560.7,16382,9341.3,3738.86,9045.52,3414.96,5052.59,12466.8,7320.84,2351.39,12695,4779.49,5600.63,10157.6,3992.99,5555.01,8468.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6985.03,7788.35,7361.35,4634.04,5190.75,7976.24,9068.89,12354.1,11278.1,8347.78,12323.1,14152.7,9060.86,16218.4,12885.1,18539.7,21875.5,22160.4,16225.8,17144.2,6676.25,10938.4,11900.4,10088.2,15181.7,30898.7,25986.7,36338.4,60184.5,68590.4,43249.3,21679.3,104632,47758.2,28146.2,52199,27157,47588.7,31543,25476.3,58712.4,80447.8,70399.2,80656.6
38846.8,61892,56397.4,44423.3,38926,48418.1,61955.6,15221.8,40487.2,24639.4,39015.6,15635.7,35688.6,36457.8,19991.1,17670.9,24244.3,20879.4,17362.3,2718.82,12825.4,13592.4,986.211,11382.7,8284.39,7108.28,6054.19,4109.28,14651.3,12363.6,7259.08,9861.33,15022.3,9920.96,9925.43,953.527,4827.96,7595.05,9690.27,4473.71,647.4,5390.47,1603.03,6990.59,4322.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6249.58,5823.66,9405.38,18641.6,16219.8,10634.8,8042.08,16522,12511.3,10235.4,8503.79,8888.25,14200.2,17333.7,15546.5,18260.2,20265.6,14143.6,16799.7,14132.5,8950.2,14681.4,25330.6,1777.65,17409.8,21604.1,41045.7,26426.2,28295.9,43583.3,46566.8,65998.9,50487.4,13835,39492.3,52904.9,18732.7,46278.5,30146.4,30436.1,69803.8,67945.6,28937.2,34451.6
