230,0.00364739
231,0.0036213
232,0.00359555
233,0.00357014
234,0.00354507
235,0.00352033
236,0.00349591
237,0.00347181
238,0.00344802
239,0.00342454
240,0.00340136
241,0.00337849
242,0.0033559
243,0.0033336
244,0.00331159
245,0.00328985
246,0.00326839
247,0.0032472
248,0.00322628
249,0.00320562
250,0.00318521
251,0.00316506
252,0.00314516
253,0.0031255
254,0.00310609
255,0.00308691
256,0.00306797
257,0.00304926
258,0.00303078
259,0.00301252
260,0.00299448
261,0.00297666
262,0.00295906
263,0.00294166
264,0.00292447
265,0.00290749
266,0.00289071
267,0.00287413
268,0.00285774
269,0.00284155
270,0.00282555
271,0.00280973
272,0.0027941
273,0.00277865
274,0.00276338
275,0.00274829
276,0.00273338
277,0.00271863
278,0.00270406
279,0.00268965
280,0.00267541
281,0.00266133
282,0.00264741
283,0.00263365
284,0.00262004
285,0.00260659
286,0.00259329
287,0.00258014
288,0.00256714
289,0.00255429
290,0.00254158
291,0.00252901
292,0.00251658
293,0.00250429
294,0.00249214
295,0.00248012
296,0.00246824
297,0.00245648
298,0.00244486
299,0.00243336
300,0.00242199
301,0.00241075
302,0.00239963
303,0.00238863
304,0.00237775
305,0.00236698
306,0.00235634
307,0.00234581
308,0.0023354
309,0.0023251
310,0.00231491
311,0.00230483
312,0.00229485
313,0.00228499
314,0.00227523
315,0.00226558
316,0.00225603
317,0.00224659
318,0.00223724
319,0.002228
320,0.00221885
321,0.0022098
322,0.00220085
323,0.00219199
324,0.00218323
325,0.00217456
326,0.00216599
327,0.0021575
328,0.00214911
329,0.0021408
330,0.00213258
331,0.00212445
332,0.00211641
333,0.00210845
334,0.00210057
335,0.00209278
336,0.00208507
337,0.00207744
338,0.0020699
339,0.00206243
340,0.00205504
341,0.00204773
342,0.0020405
343,0.00203334
344,0.00202626
345,0.00201925
346,0.00201232
347,0.00200546
348,0.00199868
349,0.00199196
350,0.00198532
351,0.00197875
352,0.00197225
353,0.00196581
354,0.00195945
355,0.00195315
356,0.00194692
357,0.00194075
358,0.00193465
359,0.00192862
360,0.00192265
361,0.00191674
362,0.0019109
363,0.00190512
364,0.0018994
365,0.00189374
366,0.00188814
367,0.00188261
368,0.00187713
369,0.00187171
370,0.00186635
371,0.00186105
372,0.0018558
373,0.00185062
374,0.00184549
375,0.00184041
376,0.00183539
377,0.00183043
378,0.00182552
379,0.00182066
380,0.00181586
381,0.00181111
382,0.00180641
383,0.00180177
384,0.00179717
385,0.00179263
386,0.00178814
387,0.0017837
388,0.00177931
389,0.00177497
390,0.00177067
391,0.00176643
392,0.00176224
393,0.00175809
394,0.00175399
395,0.00174994
396,0.00174593
397,0.00174197
398,0.00173806
399,0.00173419
400,0.00173037
401,0.00172659
402,0.00172286
403,0.00171917
404,0.00171553
405,0.00171193
406,0.00170838
407,0.00170486
408,0.00170139
409,0.00169797
410,0.00169458
411,0.00169124
412,0.00168793
413,0.00168467
414,0.00168145
415,0.00167828
416,0.00167514
417,0.00167204
418,0.00166898
419,0.00166596
420,0.00166299
421,0.00166005
422,0.00165715
423,0.00165428
424,0.00165146
425,0.00164867
426,0.00164593
427,0.00164322
428,0.00164055
429,0.00163791
430,0.00163531
431,0.00163275
432,0.00163023
433,0.00162774
434,0.00162529
435,0.00162288
436,0.0016205
437,0.00161815
438,0.00161585
439,0.00161357
440,0.00161133
441,0.00160913
442,0.00160696
443,0.00160483
444,0.00160273
445,0.00160067
446,0.00159864
447,0.00159664
448,0.00159468
449,0.00159275
450,0.00159085
451,0.00158899
452,0.00158716
453,0.00158536
454,0.0015836
455,0.00158187
456,0.00158017
457,0.0015785
458,0.00157687
459,0.00157527
460,0.0015737
461,0.00157216
462,0.00157065
463,0.00156918
464,0.00156774
465,0.00156632
466,0.00156494
467,0.0015636
468,0.00156228
469,0.00156099
470,0.00155974
471,0.00155851
472,0.00155732
473,0.00155615
474,0.00155502
475,0.00155392
476,0.00155285
477,0.00155181
478,0.00155079
479,0.00154981
480,0.00154886
481,0.00154794
482,0.00154705
483,0.00154619
484,0.00154536
485,0.00154456
486,0.00154378
487,0.00154304
488,0.00154233
489,0.00154165
490,0.00154099
491,0.00154037
492,0.00153977
493,0.00153921
494,0.00153867
495,0.00153816
496,0.00153768
497,0.00153724
498,0.00153682
499,0.00153642
500,0.00153606
501,0.00153573
502,0.00153543
503,0.00153515
504,0.00153491
505,0.00153469
506,0.0015345
507,0.00153434
508,0.00153421
509,0.00153411
510,0.00153404
511,0.001534
512,0.00153398
513,0.001534
514,0.00153404
515,0.00153411
516,0.00153421
517,0.00153434
518,0.0015345
519,0.00153469
520,0.00153491
521,0.00153515
522,0.00153543
523,0.00153573
524,0.00153606
525,0.00153642
526,0.00153682
527,0.00153724
528,0.00153768
529,0.00153816
530,0.00153867
531,0.00153921
532,0.00153977
533,0.00154037
534,0.00154099
535,0.00154165
536,0.00154233
537,0.00154304
538,0.00154378
539,0.00154456
540,0.00154536
541,0.00154619
542,0.00154705
543,0.00154794
544,0.00154886
545,0.00154981
546,0.00155079
547,0.00155181
548,0.00155285
549,0.00155392
550,0.00155502
551,0.00155615
552,0.00155732
553,0.00155851
554,0.00155974
555,0.00156099
556,0.00156228
557,0.0015636
558,0.00156494
559,0.00156632
560,0.00156774
561,0.00156918
562,0.00157065
563,0.00157216
564,0.0015737
565,0.00157527
566,0.00157687
567,0.0015785
568,0.00158017
569,0.00158187
570,0.0015836
571,0.00158536
572,0.00158716
573,0.00158899
574,0.00159085
575,0.00159275
576,0.00159468
577,0.00159664
578,0.00159864
579,0.00160067
580,0.00160273
581,0.00160483
582,0.00160696
583,0.00160913
584,0.00161133
585,0.00161357
586,0.00161585
587,0.00161815
588,0.0016205
589,0.00162288
590,0.00162529
591,0.00162774
592,0.00163023
593,0.00163275
594,0.00163531
595,0.00163791
596,0.00164055
597,0.00164322
598,0.00164593
599,0.00164867
600,0.00165146
601,0.00165428
602,0.00165715
603,0.00166005
604,0.00166299
605,0.00166596
606,0.00166898
607,0.00167204
608,0.00167514
609,0.00167828
610,0.00168145
611,0.00168467
612,0.00168793
613,0.00169124
614,0.00169458
615,0.00169797
616,0.00170139
617,0.00170486
618,0.00170838
619,0.00171193
620,0.00171553
621,0.00171917
622,0.00172286
623,0.00172659
624,0.00173037
625,0.00173419
626,0.00173806
627,0.00174197
628,0.00174593
629,0.00174994
630,0.00175399
631,0.00175809
632,0.00176224
633,0.00176643
634,0.00177067
635,0.00177497
636,0.00177931
637,0.0017837
638,0.00178814
639,0.00179263
640,0.00179717
641,0.00180177
642,0.00180641
643,0.00181111
644,0.00181586
645,0.00182066
646,0.00182552
647,0.00183043
648,0.00183539
649,0.00184041
650,0.00184549
651,0.00185062
652,0.0018558
653,0.00186105
654,0.00186635
655,0.00187171
656,0.00187713
657,0.00188261
658,0.00188814
659,0.00189374
660,0.0018994
661,0.00190512
662,0.0019109
663,0.00191674
664,0.00192265
665,0.00192862
666,0.00193465
667,0.00194075
668,0.00194692
669,0.00195315
670,0.00195945
671,0.00196581
672,0.00197225
673,0.00197875
674,0.00198532
675,0.00199196
676,0.00199868
677,0.00200546
678,0.00201232
679,0.00201925
680,0.00202626
681,0.00203334
682,0.0020405
683,0.00204773
684,0.00205504
685,0.00206243
686,0.0020699
687,0.00207744
688,0.00208507
689,0.00209278
690,0.00210057
691,0.00210845
692,0.00211641
693,0.00212445
694,0.00213258
695,0.0021408
696,0.00214911
697,0.0021575
698,0.00216599
699,0.00217456
700,0.00218323
701,0.00219199
702,0.00220085
703,0.0022098
704,0.00221885
705,0.002228
706,0.00223724
707,0.00224659
708,0.00225603
709,0.00226558
710,0.00227523
711,0.00228499
712,0.00229485
713,0.00230483
714,0.00231491
715,0.0023251
716,0.0023354
717,0.00234581
718,0.00235634
719,0.00236698
720,0.00237775
721,0.00238863
722,0.00239963
723,0.00241075
724,0.00242199
725,0.00243336
726,0.00244486
727,0.00245648
728,0.00246824
729,0.00248012
730,0.00249214
731,0.00250429
732,0.00251658
733,0.00252901
734,0.00254158
735,0.00255429
736,0.00256714
737,0.00258014
738,0.00259329
739,0.00260659
740,0.00262004
741,0.00263365
742,0.00264741
743,0.00266133
744,0.00267541
745,0.00268965
746,0.00270406
747,0.00271863
748,0.00273338
749,0.00274829
750,0.00276338
751,0.00277865
752,0.0027941
753,0.00280973
754,0.00282555
755,0.00284155
756,0.00285774
757,0.00287413
758,0.00289071
759,0.00290749
760,0.00292447
761,0.00294166
762,0.00295906
763,0.00297666
764,0.00299448
765,0.00301252
766,0.00303078
767,0.00304926
768,0.00306797
769,0.00308691
770,0.00310609
771,0.0031255
772,0.00314516
773,0.00316506
774,0.00318521
775,0.00320562
776,0.00322628
777,0.0032472
778,0.00326839
779,0.00328985
780,0.00331159
781,0.0033336
782,0.0033559
783,0.00337849
784,0.00340136
785,0.00342454
786,0.00344802
787,0.00347181
788,0.00349591
789,0.00352033
790,0.00354507
791,0.00357014
792,0.00359555
793,0.0036213
794,0.00364739
795,0.00367384
796,0.00370064
797,0.00372781
798,0.00375535
799,0.00378327
800,0.00381158
801,0.00384027
802,0.00386936
803,0.00389886
804,0.00392877
805,0.00395911
806,0.00398987
807,0.00402106
808,0.0040527
809,0.00408479
810,0.00411735
811,0.00415037
812,0.00418387
813,0.00421785
814,0.00425234
815,0.00428732
816,0.00432283
817,0.00435886
818,0.00439542
819,0.00443253
820,0.0044702
821,0.00450843
822,0.00454724
823,0.00458665
824,0.00462665
825,0.00466727
826,0.00470851
827,0.0047504
828,0.00479293
829,0.00483613
830,0.00488001
831,0.00492458
832,0.00496987
833,0.00501587
834,0.00506261
835,0.0051101
836,0.00515836
837,0.00520741
838,0.00525726
839,0.00530793
840,0.00535944
841,0.0054118
842,0.00546504
843,0.00551917
844,0.00557421
845,0.00563019
846,0.00568712
847,0.00574504
848,0.00580394
849,0.00586388
850,0.00592485
851,0.0059869
852,0.00605004
853,0.0061143
854,0.0061797
855,0.00624628
856,0.00631406
857,0.00638308
858,0.00645335
859,0.00652491
860,0.00659779
861,0.00667203
862,0.00674765
863,0.0068247
864,0.0069032
865,0.0069832
866,0.00706474
867,0.00714784
868,0.00723256
869,0.00731893
870,0.00740699
871,0.0074968
872,0.00758839
873,0.00768182
874,0.00777713
875,0.00787438
876,0.00797361
877,0.00807489
878,0.00817826
879,0.00828378
880,0.00839152
881,0.00850154
882,0.00861389
883,0.00872866
884,0.0088459
885,0.00896569
886,0.0090881
887,0.00921321
888,0.0093411
889,0.00947185
890,0.00960555
891,0.00974228
892,0.00988214
893,0.0100252
894,0.0101716
895,0.0103215
896,0.0104748
897,0.0106318
898,0.0107926
899,0.0109573
900,0.0111259
901,0.0112987
902,0.0114758
903,0.0116573
904,0.0118434
905,0.0120342
906,0.0122298
907,0.0124305
908,0.0126364
909,0.0128478
910,0.0130647
911,0.0132874
912,0.0135161
913,0.0137511
914,0.0139924
915,0.0142405
916,0.0144955
917,0.0147577
918,0.0150273
919,0.0153047
920,0.0155902
921,0.015884
922,0.0161865
923,0.016498
924,0.016819
925,0.0171497
926,0.0174906
927,0.0178421
928,0.0182047
929,0.0185788
930,0.0189649
931,0.0193635
932,0.0197752
933,0.0202005
934,0.0206402
935,0.0210947
936,0.0215648
937,0.0220513
938,0.0225548
939,0.0230762
940,0.0236163
941,0.0241761
942,0.0247565
943,0.0253586
944,0.0259833
945,0.026632
946,0.0273058
947,0.028006
948,0.028734
949,0.0294913
950,0.0302796
951,0.0311005
952,0.0319559
953,0.0328476
954,0.0337779
955,0.0347489
956,0.0357631
957,0.036823
958,0.0379315
959,0.0390916
960,0.0403065
961,0.0415797
962,0.042915
963,0.0443165
964,0.0457887
965,0.0473364
966,0.0489649
967,0.0506798
968,0.0524875
969,0.0543946
970,0.0564087
971,0.058538
972,0.0607912
973,0.0631783
974,0.0657101
975,0.0683985
976,0.0712568
977,0.0742994
978,0.0775426
979,0.0810045
980,0.0847052
981,0.0886671
982,0.0929154
983,0.0974784
984,0.102388
985,0.10768
986,0.113396
987,0.119581
988,0.126289
989,0.13358
990,0.141524
991,0.150202
992,0.159706
993,0.170145
994,0.181645
995,0.194357
996,0.208454
997,0.224148
998,0.241688
999,0.261376
1000,0.283577
1001,0.308738
1002,0.33741
1003,0.370278
1004,0.408203
1005,0.452278
1006,0.503908
1007,0.564926
1008,0.637754
1009,0.725649
1010,0.833077
1011,0.966287
1012,1.13425
1013,1.3502
1014,1.63434
1015,2.01877
1016,2.55698
1017,3.34358
1018,4.55924
1019,6.58535
1020,10.3481
1021,18.6262
1022,43.4604
1023,217.3
